id,product_id,flavor_name,flavor_description,flavor_category,iced_bool,cbd_bool,date_inserted,date_updated,predicted_category,confidence,raw_llm_response
9434,9399,Stone Mintz - SOLD OUT,,,,,44:20.4,44:20.4,Mint,high,Mint
9435,9399,Strawberry Banana - SOLD OUT,,,,,44:20.5,44:20.5,Other Flavors,high,Other Flavors
9436,9399,Strawberry Mango - SOLD OUT,,,,,44:20.5,44:20.5,Other Flavors,high,Other Flavors
9437,9399,Strawberry Savers - SOLD OUT,,,,,44:20.5,44:20.5,Other Flavors,high,Other Flavors
9438,9399,Taurus Blueberry Watermelon - SOLD OUT,,,,,44:20.5,44:20.5,Other Flavors,high,Other Flavors
9439,9399,Tropical Rainbow Blast - SOLD OUT,,,,,44:20.5,44:20.5,Other Flavors,high,Other Flavors
9440,9399,Virgo Crazy Melon - SOLD OUT,,,,,44:20.6,44:20.6,Other Flavors,high,Other Flavors
9441,9399,Watermelon B-Pop - RIA by Geek Bar Pulse - SOLD OUT,,,,,44:20.6,44:20.6,Other Flavors,high,Other Flavors
9442,9399,Watermelon Ice - SOLD OUT,,,,,44:20.6,44:20.6,Other Flavors,high,Other Flavors
9443,9399,Watermelon Ice - RIA by Geek Bar Pulse - SOLD OUT,,,,,44:20.6,44:20.6,Other Flavors,high,Other Flavors
9444,9399,Wildberry Savers - SOLD OUT,,,,,44:20.6,44:20.6,Other Flavors,high,Other Flavors
9445,9402,Classic Tobacco - SOLD OUT,,,,,44:58.5,44:58.5,Tobacco,high,Tobacco
9446,9402,Menthol,,,,,44:58.5,44:58.5,Menthol,high,Menthol
9447,9402,Rich Tobacco - SOLD OUT,,,,,44:58.6,44:58.6,Tobacco,high,Tobacco
9448,9420,Aloe Grapple Watermelon,,,,,51:51.5,51:51.5,Other Flavors,high,Other Flavors
9449,9420,Butterbean - Fifty Bar 20000,,,,,51:51.5,51:51.5,Other Flavors,high,Other Flavors
9450,9420,Cinn Funn! - Fifty Bar 20000,,,,,51:51.5,51:51.5,Other Flavors,high,Other Flavors
9451,9420,Gold Tobacco - Fifty Bar 20000,,,,,51:51.6,51:51.6,Tobacco,high,Tobacco
9452,9420,Gummy Whip - Fifty Bar 20000,,,,,51:51.6,51:51.6,Other Flavors,high,Other Flavors
9453,9420,Juicy Mango Melon Ice,,,,,51:51.6,51:51.6,Other Flavors,high,Other Flavors
9454,9420,Kiberry Chew - Fifty Bar 20000,,,,,51:51.7,51:51.7,Other Flavors,high,Other Flavors
9455,9420,Mint - Fifty Bar 20000,,,,,51:51.7,51:51.7,Mint,high,Mint
9456,9420,OMG! Smoothie - Fifty Bar 20000,,,,,51:51.8,51:51.8,Other Flavors,high,Other Flavors
9457,9420,Rainbow Road - Fifty Bar 20000,,,,,51:51.8,51:51.8,Other Flavors,high,Other Flavors
9458,9420,Watermelon Patch - Fifty Bar 20000,,,,,51:51.8,51:51.8,Other Flavors,high,Other Flavors
9459,9420,Blueberry Cereal Donut Milk (Not Avail in FL),,,,,51:51.8,51:51.8,Other Flavors,high,Other Flavors
9460,9420,Milky Loops - Fifty Bar 20000 (Not Avail in FL) - SOLD OUT,,,,,51:51.9,51:51.9,Other Flavors,high,Other Flavors
9461,9420,Blue Razzle Ice - SOLD OUT,,,,,51:51.9,51:51.9,Other Flavors,high,Other Flavors
9462,9420,Blueberry Super Strudel - SOLD OUT,,,,,51:51.9,51:51.9,Other Flavors,high,Other Flavors
9463,9420,Butterbean - SOLD OUT,,,,,51:52.0,51:52.0,Other Flavors,high,Other Flavors
9464,9420,Cinn Funn! - SOLD OUT,,,,,51:52.0,51:52.0,Other Flavors,high,Other Flavors
9465,9420,Diamond Peach Ice - SOLD OUT,,,,,51:52.0,51:52.0,Other Flavors,high,Other Flavors
9466,9420,Kyoho Grape Jelly - SOLD OUT,,,,,51:52.0,51:52.0,Other Flavors,high,Other Flavors
9467,9420,Milky Loops - SOLD OUT,,,,,51:52.1,51:52.1,Other Flavors,high,Other Flavors
9468,9420,Mint - SOLD OUT,,,,,51:52.1,51:52.1,Mint,high,Mint
9469,9420,Strawberry Super Strudel - SOLD OUT,,,,,51:52.1,51:52.1,Other Flavors,high,Other Flavors
9470,9420,Tobaccocino - SOLD OUT,,,,,51:52.1,51:52.1,Tobacco,high,Tobacco
9471,9420,Vanilla Custard - SOLD OUT,,,,,51:52.2,51:52.2,Other Flavors,high,Other Flavors
9472,9420,Vanilla Custard - Fifty Bar 20000 - SOLD OUT,,,,,51:52.2,51:52.2,Other Flavors,high,Other Flavors
9473,9423,Blue Mint,,,,,52:35.6,52:35.6,Mint,high,Mint
9474,9423,White Gummy Ice - (Not Avail in FL),,,,,52:35.6,52:35.6,Other Flavors,high,Other Flavors
9475,9423,Capricorn Dragon Melon - (Not Avail in FL) - SOLD OUT,,,,,52:35.6,52:35.6,Other Flavors,high,Other Flavors
9476,9423,Fcuking FAB (Not Avail in FL) - SOLD OUT,,,,,52:35.6,52:35.6,Other Flavors,high,Other Flavors
9477,9423,Grape B-Pop (Grape B-Burst) - (Not Avail in FL) - SOLD OUT,,,,,52:35.7,52:35.7,Other Flavors,high,Other Flavors
9478,9423,Sour Apple B-Pop (B-Burst) - (Not Avail in FL) - SOLD OUT,,,,,52:35.7,52:35.7,Other Flavors,medium,**Other Flavors**
9479,9423,Aries OMG B-Pop (B-Burst) - SOLD OUT,,,,,52:35.7,52:35.7,Other Flavors,high,Other Flavors
9480,9423,B-Pop (B-Burst) - SOLD OUT,,,,,52:35.7,52:35.7,Other Flavors,high,Other Flavors
9481,9423,Black Mintz - SOLD OUT,,,,,52:35.8,52:35.8,Mint,high,Mint
9482,9423,Blue Razz Ice - SOLD OUT,,,,,52:35.8,52:35.8,Other Flavors,high,Other Flavors
9483,9423,Blue Razz Ice - RIA by Geek Bar Pulse - SOLD OUT,,,,,52:35.8,52:35.8,Other Flavors,high,Other Flavors
9484,9423,Blueberry Punch - RIA by Geek Bar Pulse - SOLD OUT,,,,,52:35.8,52:35.8,Other Flavors,high,Other Flavors
9485,9423,California Cherry - SOLD OUT,,,,,52:35.9,52:35.9,Other Flavors,high,Other Flavors
9486,9423,Cancer Berry Bliss - SOLD OUT,,,,,52:35.9,52:35.9,Other Flavors,high,Other Flavors
9487,9423,Cool Mint - SOLD OUT,,,,,52:35.9,52:35.9,Mint,high,Mint
9488,9423,Crazy Berry - RIA by Geek Bar Pulse - SOLD OUT,,,,,52:35.9,52:35.9,Other Flavors,high,Other Flavors
9489,9423,Creamy Mintz - SOLD OUT,,,,,52:36.0,52:36.0,Mint,medium,**Mint**
9490,9423,Drop Sour Saver - SOLD OUT,,,,,52:36.0,52:36.0,Other Flavors,high,Other Flavors
9491,9423,Dualicious - RIA by Geek Bar Pulse - SOLD OUT,,,,,52:36.0,52:36.0,Other Flavors,high,Other Flavors
9492,9423,Fcuking Fab - RIA by Geek Bar Pulse - SOLD OUT,,,,,52:36.0,52:36.0,Other Flavors,high,Other Flavors
9493,9423,Frozen Blackberry Fab - SOLD OUT,,,,,52:36.0,52:36.0,Other Flavors,high,Other Flavors
9494,9423,Frozen Cherry Apple - SOLD OUT,,,,,52:36.1,52:36.1,Other Flavors,high,Other Flavors
9495,9423,Frozen Pina Colada - SOLD OUT,,,,,52:36.1,52:36.1,Other Flavors,high,Other Flavors
9496,9423,Frozen Strawberry - SOLD OUT,,,,,52:36.1,52:36.1,Other Flavors,high,Other Flavors
9497,9423,Frozen Watermelon - SOLD OUT,,,,,52:36.1,52:36.1,Other Flavors,high,Other Flavors
9498,9423,Frozen White Grape - SOLD OUT,,,,,52:36.2,52:36.2,Other Flavors,high,Other Flavors
9499,9423,Gemini Grape Lemon - SOLD OUT,,,,,52:36.2,52:36.2,Other Flavors,high,Other Flavors
9500,9423,Icey Mintz - SOLD OUT,,,,,52:36.2,52:36.2,Mint,high,Mint
9501,9423,Juicy Peach Ice - SOLD OUT,,,,,52:36.2,52:36.2,Other Flavors,high,Other Flavors
9502,9423,Leo Orange Creamsicle - SOLD OUT,,,,,52:36.2,52:36.2,Other Flavors,high,Other Flavors
9503,9423,Meta Moon - SOLD OUT,,,,,52:36.3,52:36.3,Other Flavors,medium,**Other Flavors**
9504,9423,Mexico Mango - SOLD OUT,,,,,52:36.3,52:36.3,Other Flavors,high,Other Flavors
9505,9423,Miami Mint - SOLD OUT,,,,,52:36.3,52:36.3,Mint,high,Mint
9506,9423,Miami Mint - RIA by Geek Bar Pulse - SOLD OUT,,,,,52:36.3,52:36.3,Mint,high,Mint
9507,9423,Orange Mint Savers - SOLD OUT,,,,,52:36.4,52:36.4,Other Flavors,high,Other Flavors
9508,9423,Peach Gummy - RIA by Geek Bar Pulse - SOLD OUT,,,,,52:36.4,52:36.4,Other Flavors,high,Other Flavors
9509,9423,Pepper Mintz - SOLD OUT,,,,,52:36.4,52:36.4,Mint,high,Mint
9510,9423,Pineapple Lime - RIA by Geek Bar Pulse - SOLD OUT,,,,,52:36.4,52:36.4,Other Flavors,high,Other Flavors
9511,9423,Pineapple Savers - SOLD OUT,,,,,52:36.5,52:36.5,Other Flavors,high,Other Flavors
9512,9423,Pink Lemonade - SOLD OUT,,,,,52:36.5,52:36.5,Other Flavors,high,Other Flavors
9513,9423,Pink Raz Lemonade - RIA by Geek Bar Pulse - SOLD OUT,,,,,52:36.5,52:36.5,Other Flavors,high,Other Flavors
9514,9423,Pisces Black Cherry - SOLD OUT,,,,,52:36.5,52:36.5,Other Flavors,high,Other Flavors
9515,9423,Sagittarius Cherry Bomb - SOLD OUT,,,,,52:36.5,52:36.5,Other Flavors,high,Other Flavors
9516,9423,Sour Apple Ice - SOLD OUT,,,,,52:36.6,52:36.6,Other Flavors,high,Other Flavors
9517,9423,Sour Cranapple - SOLD OUT,,,,,52:36.6,52:36.6,Other Flavors,high,Other Flavors
9518,9423,Sour Gush - SOLD OUT,,,,,52:36.6,52:36.6,Other Flavors,high,Other Flavors
9519,9423,Sour Strawberry - SOLD OUT,,,,,52:36.6,52:36.6,Other Flavors,high,Other Flavors
9520,9423,Sour Strawberry Dragonfruit - RIA by Geek Bar Pulse - SOLD OUT,,,,,52:36.6,52:36.6,Other Flavors,high,Other Flavors
9521,9423,Sour Watermelon Drop - SOLD OUT,,,,,52:36.7,52:36.7,Other Flavors,high,Other Flavors
9522,9423,Stone Mintz - SOLD OUT,,,,,52:36.7,52:36.7,Mint,high,Mint
9523,9423,Strawberry Banana - SOLD OUT,,,,,52:36.7,52:36.7,Other Flavors,high,Other Flavors
9524,9423,Strawberry Mango - SOLD OUT,,,,,52:36.7,52:36.7,Other Flavors,high,Other Flavors
9525,9423,Strawberry Savers - SOLD OUT,,,,,52:36.7,52:36.7,Other Flavors,high,Other Flavors
9526,9423,Taurus Blueberry Watermelon - SOLD OUT,,,,,52:36.8,52:36.8,Other Flavors,high,Other Flavors
9527,9423,Tropical Rainbow Blast - SOLD OUT,,,,,52:36.8,52:36.8,Other Flavors,high,Other Flavors
9528,9423,Virgo Crazy Melon - SOLD OUT,,,,,52:36.8,52:36.8,Other Flavors,high,Other Flavors
9529,9423,Watermelon B-Pop - RIA by Geek Bar Pulse - SOLD OUT,,,,,52:36.8,52:36.8,Other Flavors,high,Other Flavors
9530,9423,Watermelon Ice - SOLD OUT,,,,,52:36.9,52:36.9,Other Flavors,high,Other Flavors
9531,9423,Watermelon Ice - RIA by Geek Bar Pulse - SOLD OUT,,,,,52:36.9,52:36.9,Other Flavors,high,Other Flavors
9532,9423,Wildberry Savers - SOLD OUT,,,,,52:36.9,52:36.9,Other Flavors,high,Other Flavors
9533,9426,Classic Tobacco - SOLD OUT,,,,,53:14.6,53:14.6,Tobacco,high,Tobacco
9534,9426,Menthol,,,,,53:14.7,53:14.7,Menthol,high,Menthol
9535,9426,Rich Tobacco - SOLD OUT,,,,,53:14.7,53:14.7,Tobacco,high,Tobacco
9536,9430,Aloe Grapple Watermelon,,,,,54:47.3,54:47.3,Other Flavors,high,Other Flavors
9537,9430,Butterbean - Fifty Bar 20000,,,,,54:47.3,54:47.3,Other Flavors,high,Other Flavors
9538,9430,Cinn Funn! - Fifty Bar 20000,,,,,54:47.3,54:47.3,Other Flavors,high,Other Flavors
9539,9430,Gold Tobacco - Fifty Bar 20000,,,,,54:47.4,54:47.4,Tobacco,high,Tobacco
9540,9430,Gummy Whip - Fifty Bar 20000,,,,,54:47.4,54:47.4,Other Flavors,high,Other Flavors
9541,9430,Juicy Mango Melon Ice,,,,,54:47.4,54:47.4,Other Flavors,high,Other Flavors
9542,9430,Kiberry Chew - Fifty Bar 20000,,,,,54:47.4,54:47.4,Other Flavors,high,Other Flavors
9543,9430,Mint - Fifty Bar 20000,,,,,54:47.5,54:47.5,Mint,high,Mint
9544,9430,OMG! Smoothie - Fifty Bar 20000,,,,,54:47.5,54:47.5,Other Flavors,high,Other Flavors
9545,9430,Rainbow Road - Fifty Bar 20000,,,,,54:47.5,54:47.5,Other Flavors,high,Other Flavors
9546,9430,Watermelon Patch - Fifty Bar 20000,,,,,54:47.5,54:47.5,Other Flavors,high,Other Flavors
9547,9430,Blueberry Cereal Donut Milk (Not Avail in FL),,,,,54:47.6,54:47.6,Other Flavors,high,Other Flavors
9548,9430,Milky Loops - Fifty Bar 20000 (Not Avail in FL) - SOLD OUT,,,,,54:47.6,54:47.6,Other Flavors,high,Other Flavors
9549,9430,Blue Razzle Ice - SOLD OUT,,,,,54:47.7,54:47.7,Other Flavors,high,Other Flavors
9550,9430,Blueberry Super Strudel - SOLD OUT,,,,,54:47.8,54:47.8,Other Flavors,high,Other Flavors
9551,9430,Butterbean - SOLD OUT,,,,,54:47.9,54:47.9,Other Flavors,high,Other Flavors
9552,9430,Cinn Funn! - SOLD OUT,,,,,54:48.0,54:48.0,Other Flavors,high,Other Flavors
9553,9430,Diamond Peach Ice - SOLD OUT,,,,,54:48.0,54:48.0,Other Flavors,high,Other Flavors
9554,9430,Kyoho Grape Jelly - SOLD OUT,,,,,54:48.0,54:48.0,Other Flavors,high,Other Flavors
9555,9430,Milky Loops - SOLD OUT,,,,,54:48.0,54:48.0,Other Flavors,high,Other Flavors
9556,9430,Mint - SOLD OUT,,,,,54:48.1,54:48.1,Mint,high,Mint
9557,9430,Strawberry Super Strudel - SOLD OUT,,,,,54:48.1,54:48.1,Other Flavors,high,Other Flavors
9558,9430,Tobaccocino - SOLD OUT,,,,,54:48.1,54:48.1,Tobacco,high,Tobacco
9559,9430,Vanilla Custard - SOLD OUT,,,,,54:48.1,54:48.1,Other Flavors,high,Other Flavors
9560,9430,Vanilla Custard - Fifty Bar 20000 - SOLD OUT,,,,,54:48.1,54:48.1,Other Flavors,high,Other Flavors
9561,9432,Blue Mint,,,,,55:30.7,55:30.7,Mint,high,Mint
9562,9432,White Gummy Ice - (Not Avail in FL),,,,,55:30.7,55:30.7,Other Flavors,high,Other Flavors
9563,9432,Capricorn Dragon Melon - (Not Avail in FL) - SOLD OUT,,,,,55:30.7,55:30.7,Other Flavors,high,Other Flavors
9564,9432,Fcuking FAB (Not Avail in FL) - SOLD OUT,,,,,55:30.8,55:30.8,Other Flavors,high,Other Flavors
9565,9432,Grape B-Pop (Grape B-Burst) - (Not Avail in FL) - SOLD OUT,,,,,55:30.8,55:30.8,Other Flavors,medium,**Other Flavors**
9566,9432,Sour Apple B-Pop (B-Burst) - (Not Avail in FL) - SOLD OUT,,,,,55:30.8,55:30.8,Other Flavors,medium,**Other Flavors**
9567,9432,Aries OMG B-Pop (B-Burst) - SOLD OUT,,,,,55:30.8,55:30.8,Other Flavors,high,Other Flavors
9568,9432,B-Pop (B-Burst) - SOLD OUT,,,,,55:30.9,55:30.9,Other Flavors,high,Other Flavors
9569,9432,Black Mintz - SOLD OUT,,,,,55:30.9,55:30.9,Mint,high,Mint
9570,9432,Blue Razz Ice - SOLD OUT,,,,,55:30.9,55:30.9,Other Flavors,high,Other Flavors
9571,9432,Blue Razz Ice - RIA by Geek Bar Pulse - SOLD OUT,,,,,55:31.0,55:31.0,Other Flavors,high,Other Flavors
9572,9432,Blueberry Punch - RIA by Geek Bar Pulse - SOLD OUT,,,,,55:31.0,55:31.0,Other Flavors,high,Other Flavors
9573,9432,California Cherry - SOLD OUT,,,,,55:31.0,55:31.0,Other Flavors,high,Other Flavors
9574,9432,Cancer Berry Bliss - SOLD OUT,,,,,55:31.0,55:31.0,Other Flavors,high,Other Flavors
9575,9432,Cool Mint - SOLD OUT,,,,,55:31.0,55:31.0,Mint,high,Mint
9576,9432,Crazy Berry - RIA by Geek Bar Pulse - SOLD OUT,,,,,55:31.0,55:31.0,Other Flavors,high,Other Flavors
9577,9432,Creamy Mintz - SOLD OUT,,,,,55:31.1,55:31.1,Mint,medium,**Mint**
9578,9432,Drop Sour Saver - SOLD OUT,,,,,55:31.1,55:31.1,Other Flavors,high,Other Flavors
9579,9432,Dualicious - RIA by Geek Bar Pulse - SOLD OUT,,,,,55:31.3,55:31.3,Other Flavors,high,Other Flavors
9580,9432,Fcuking Fab - RIA by Geek Bar Pulse - SOLD OUT,,,,,55:31.3,55:31.3,Other Flavors,high,Other Flavors
9581,9432,Frozen Blackberry Fab - SOLD OUT,,,,,55:31.3,55:31.3,Other Flavors,high,Other Flavors
9582,9432,Frozen Cherry Apple - SOLD OUT,,,,,55:31.3,55:31.3,Other Flavors,high,Other Flavors
9583,9432,Frozen Pina Colada - SOLD OUT,,,,,55:31.3,55:31.3,Other Flavors,high,Other Flavors
9584,9432,Frozen Strawberry - SOLD OUT,,,,,55:31.4,55:31.4,Other Flavors,high,Other Flavors
9585,9432,Frozen Watermelon - SOLD OUT,,,,,55:31.4,55:31.4,Other Flavors,high,Other Flavors
9586,9432,Frozen White Grape - SOLD OUT,,,,,55:31.4,55:31.4,Other Flavors,high,Other Flavors
9587,9432,Gemini Grape Lemon - SOLD OUT,,,,,55:31.4,55:31.4,Other Flavors,high,Other Flavors
9588,9432,Icey Mintz - SOLD OUT,,,,,55:31.5,55:31.5,Mint,high,Mint
9589,9432,Juicy Peach Ice - SOLD OUT,,,,,55:31.5,55:31.5,Other Flavors,high,Other Flavors
9590,9432,Leo Orange Creamsicle - SOLD OUT,,,,,55:31.5,55:31.5,Other Flavors,high,Other Flavors
9591,9432,Meta Moon - SOLD OUT,,,,,55:31.5,55:31.5,Other Flavors,high,Other Flavors
9592,9432,Mexico Mango - SOLD OUT,,,,,55:31.6,55:31.6,Other Flavors,high,Other Flavors
9593,9432,Miami Mint - SOLD OUT,,,,,55:31.6,55:31.6,Mint,high,Mint
9594,9432,Miami Mint - RIA by Geek Bar Pulse - SOLD OUT,,,,,55:31.6,55:31.6,Mint,high,Mint
9595,9432,Orange Mint Savers - SOLD OUT,,,,,55:31.6,55:31.6,Other Flavors,high,Other Flavors
9596,9432,Peach Gummy - RIA by Geek Bar Pulse - SOLD OUT,,,,,55:31.7,55:31.7,Other Flavors,high,Other Flavors
9597,9432,Pepper Mintz - SOLD OUT,,,,,55:31.7,55:31.7,Mint,high,Mint
9598,9432,Pineapple Lime - RIA by Geek Bar Pulse - SOLD OUT,,,,,55:31.7,55:31.7,Other Flavors,high,Other Flavors
9599,9432,Pineapple Savers - SOLD OUT,,,,,55:31.7,55:31.7,Other Flavors,high,Other Flavors
9600,9432,Pink Lemonade - SOLD OUT,,,,,55:31.8,55:31.8,Other Flavors,high,Other Flavors
9601,9432,Pink Raz Lemonade - RIA by Geek Bar Pulse - SOLD OUT,,,,,55:31.8,55:31.8,Other Flavors,high,Other Flavors
9602,9432,Pisces Black Cherry - SOLD OUT,,,,,55:31.8,55:31.8,Other Flavors,high,Other Flavors
9603,9432,Sagittarius Cherry Bomb - SOLD OUT,,,,,55:31.8,55:31.8,Other Flavors,high,Other Flavors
9604,9432,Sour Apple Ice - SOLD OUT,,,,,55:31.8,55:31.8,Other Flavors,high,Other Flavors
9605,9432,Sour Cranapple - SOLD OUT,,,,,55:31.9,55:31.9,Other Flavors,high,Other Flavors
9606,9432,Sour Gush - SOLD OUT,,,,,55:31.9,55:31.9,Other Flavors,high,Other Flavors
9607,9432,Sour Strawberry - SOLD OUT,,,,,55:31.9,55:31.9,Other Flavors,high,Other Flavors
9608,9432,Sour Strawberry Dragonfruit - RIA by Geek Bar Pulse - SOLD OUT,,,,,55:31.9,55:31.9,Other Flavors,high,Other Flavors
9609,9432,Sour Watermelon Drop - SOLD OUT,,,,,55:31.9,55:31.9,Other Flavors,high,Other Flavors
9610,9432,Stone Mintz - SOLD OUT,,,,,55:32.0,55:32.0,Mint,high,Mint
9611,9432,Strawberry Banana - SOLD OUT,,,,,55:32.0,55:32.0,Other Flavors,high,Other Flavors
9612,9432,Strawberry Mango - SOLD OUT,,,,,55:32.0,55:32.0,Other Flavors,high,Other Flavors
9613,9432,Strawberry Savers - SOLD OUT,,,,,55:32.0,55:32.0,Other Flavors,high,Other Flavors
9614,9432,Taurus Blueberry Watermelon - SOLD OUT,,,,,55:32.1,55:32.1,Other Flavors,high,Other Flavors
9615,9432,Tropical Rainbow Blast - SOLD OUT,,,,,55:32.1,55:32.1,Other Flavors,high,Other Flavors
9616,9432,Virgo Crazy Melon - SOLD OUT,,,,,55:32.1,55:32.1,Other Flavors,high,Other Flavors
9617,9432,Watermelon B-Pop - RIA by Geek Bar Pulse - SOLD OUT,,,,,55:32.1,55:32.1,Other Flavors,high,Other Flavors
9618,9432,Watermelon Ice - SOLD OUT,,,,,55:32.2,55:32.2,Other Flavors,high,Other Flavors
9619,9432,Watermelon Ice - RIA by Geek Bar Pulse - SOLD OUT,,,,,55:32.2,55:32.2,Other Flavors,high,Other Flavors
9620,9432,Wildberry Savers - SOLD OUT,,,,,55:32.2,55:32.2,Other Flavors,high,Other Flavors
9621,9435,Classic Tobacco - SOLD OUT,,,,,56:10.9,56:10.9,Tobacco,high,Tobacco
9622,9435,Menthol,,,,,56:10.9,56:10.9,Menthol,high,Menthol
9623,9435,Rich Tobacco - SOLD OUT,,,,,56:11.0,56:11.0,Tobacco,high,Tobacco
9624,9441,Aloe Grapple Watermelon,,,,,57:43.1,57:43.1,Other Flavors,high,Other Flavors
9625,9441,Butterbean - Fifty Bar 20000,,,,,57:43.1,57:43.1,Other Flavors,high,Other Flavors
9626,9441,Cinn Funn! - Fifty Bar 20000,,,,,57:43.1,57:43.1,Other Flavors,high,Other Flavors
9627,9441,Gold Tobacco - Fifty Bar 20000,,,,,57:43.1,57:43.1,Tobacco,high,Tobacco
9628,9441,Gummy Whip - Fifty Bar 20000,,,,,57:43.2,57:43.2,Other Flavors,high,Other Flavors
9629,9441,Juicy Mango Melon Ice,,,,,57:43.2,57:43.2,Other Flavors,high,Other Flavors
9630,9441,Kiberry Chew - Fifty Bar 20000,,,,,57:43.2,57:43.2,Other Flavors,high,Other Flavors
9631,9441,Mint - Fifty Bar 20000,,,,,57:43.2,57:43.2,Mint,high,Mint
9632,9441,OMG! Smoothie - Fifty Bar 20000,,,,,57:43.2,57:43.2,Other Flavors,high,Other Flavors
9633,9441,Rainbow Road - Fifty Bar 20000,,,,,57:43.3,57:43.3,Other Flavors,high,Other Flavors
9634,9441,Watermelon Patch - Fifty Bar 20000,,,,,57:43.3,57:43.3,Other Flavors,high,Other Flavors
9635,9441,Blueberry Cereal Donut Milk (Not Avail in FL),,,,,57:43.3,57:43.3,Other Flavors,high,Other Flavors
9636,9441,Milky Loops - Fifty Bar 20000 (Not Avail in FL) - SOLD OUT,,,,,57:43.3,57:43.3,Other Flavors,high,Other Flavors
9637,9441,Blue Razzle Ice - SOLD OUT,,,,,57:43.4,57:43.4,Other Flavors,high,Other Flavors
9638,9441,Blueberry Super Strudel - SOLD OUT,,,,,57:43.4,57:43.4,Other Flavors,high,Other Flavors
9639,9441,Butterbean - SOLD OUT,,,,,57:43.4,57:43.4,Other Flavors,high,Other Flavors
9640,9441,Cinn Funn! - SOLD OUT,,,,,57:43.4,57:43.4,Other Flavors,high,Other Flavors
9641,9441,Diamond Peach Ice - SOLD OUT,,,,,57:43.5,57:43.5,Other Flavors,high,Other Flavors
9642,9441,Kyoho Grape Jelly - SOLD OUT,,,,,57:43.5,57:43.5,Other Flavors,high,Other Flavors
9643,9441,Milky Loops - SOLD OUT,,,,,57:43.5,57:43.5,Other Flavors,high,Other Flavors
9644,9441,Mint - SOLD OUT,,,,,57:43.5,57:43.5,Mint,high,Mint
9645,9441,Strawberry Super Strudel - SOLD OUT,,,,,57:43.6,57:43.6,Other Flavors,high,Other Flavors
9646,9441,Tobaccocino - SOLD OUT,,,,,57:43.6,57:43.6,Tobacco,high,Tobacco
9647,9441,Vanilla Custard - SOLD OUT,,,,,57:43.6,57:43.6,Other Flavors,high,Other Flavors
9648,9441,Vanilla Custard - Fifty Bar 20000 - SOLD OUT,,,,,57:43.8,57:43.8,Other Flavors,high,Other Flavors
9649,9443,Blue Mint,,,,,58:25.8,58:25.8,Mint,high,Mint
9650,9443,White Gummy Ice - (Not Avail in FL),,,,,58:25.8,58:25.8,Other Flavors,high,Other Flavors
9651,9443,Capricorn Dragon Melon - (Not Avail in FL) - SOLD OUT,,,,,58:25.9,58:25.9,Other Flavors,high,Other Flavors
9652,9443,Fcuking FAB (Not Avail in FL) - SOLD OUT,,,,,58:25.9,58:25.9,Other Flavors,high,Other Flavors
9653,9443,Grape B-Pop (Grape B-Burst) - (Not Avail in FL) - SOLD OUT,,,,,58:25.9,58:25.9,Other Flavors,high,Other Flavors
9654,9443,Sour Apple B-Pop (B-Burst) - (Not Avail in FL) - SOLD OUT,,,,,58:25.9,58:25.9,Other Flavors,high,Other Flavors
9655,9443,Aries OMG B-Pop (B-Burst) - SOLD OUT,,,,,58:26.0,58:26.0,Other Flavors,high,Other Flavors
9656,9443,B-Pop (B-Burst) - SOLD OUT,,,,,58:26.0,58:26.0,Other Flavors,high,Other Flavors
9657,9443,Black Mintz - SOLD OUT,,,,,58:26.0,58:26.0,Mint,high,Mint
9658,9443,Blue Razz Ice - SOLD OUT,,,,,58:26.1,58:26.1,Other Flavors,high,Other Flavors
9659,9443,Blue Razz Ice - RIA by Geek Bar Pulse - SOLD OUT,,,,,58:26.1,58:26.1,Other Flavors,high,Other Flavors
9660,9443,Blueberry Punch - RIA by Geek Bar Pulse - SOLD OUT,,,,,58:26.1,58:26.1,Other Flavors,high,Other Flavors
9661,9443,California Cherry - SOLD OUT,,,,,58:26.1,58:26.1,Other Flavors,high,Other Flavors
9662,9443,Cancer Berry Bliss - SOLD OUT,,,,,58:26.2,58:26.2,Other Flavors,high,Other Flavors
9663,9443,Cool Mint - SOLD OUT,,,,,58:26.2,58:26.2,Mint,high,Mint
9664,9443,Crazy Berry - RIA by Geek Bar Pulse - SOLD OUT,,,,,58:26.2,58:26.2,Other Flavors,high,Other Flavors
9665,9443,Creamy Mintz - SOLD OUT,,,,,58:26.2,58:26.2,Mint,medium,**Mint**
9666,9443,Drop Sour Saver - SOLD OUT,,,,,58:26.2,58:26.2,Other Flavors,high,Other Flavors
9667,9443,Dualicious - RIA by Geek Bar Pulse - SOLD OUT,,,,,58:26.3,58:26.3,Other Flavors,high,Other Flavors
9668,9443,Fcuking Fab - RIA by Geek Bar Pulse - SOLD OUT,,,,,58:26.3,58:26.3,Other Flavors,high,Other Flavors
9669,9443,Frozen Blackberry Fab - SOLD OUT,,,,,58:26.3,58:26.3,Other Flavors,high,Other Flavors
9670,9443,Frozen Cherry Apple - SOLD OUT,,,,,58:26.3,58:26.3,Other Flavors,high,Other Flavors
9671,9443,Frozen Pina Colada - SOLD OUT,,,,,58:26.4,58:26.4,Other Flavors,high,Other Flavors
9672,9443,Frozen Strawberry - SOLD OUT,,,,,58:26.4,58:26.4,Other Flavors,high,Other Flavors
9673,9443,Frozen Watermelon - SOLD OUT,,,,,58:26.4,58:26.4,Other Flavors,high,Other Flavors
