title,brand,product,price,description,bottle_capacity,vg,pg,formulation,made_in,url
BLUEBERRY - JAM MONSTER - 100ML,FIND BRAND,BLUEBERRY - JAM MONSTER - 100ML,$13.99,"Blueberry by Jam Monster presents a warm, freshly baked toast grazed with rich butter and a smear of sweet blueberry jam for a rich, sumptuous breakfast treat.
Blueberry - Jam Monster Features:
• Capacity: 100mL Unicorn Bottle
• PG: 25%
• VG: 75%
• Formulation: Synthetic Freebase Nicotine
• Child Resistant Cap
• Made in USA
Available Options:
0mg, 3mg, 6mg
WARNINGS:
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,75%,25%,,,https://www.elementvape.com/blueberry-jam-monster
SHAKE - KEEP IT 100 E-LIQUID - 100ML,KEEP IT 100,SHAKE - KEEP IT 100 E-LIQUID - 100ML,$13.99,"Let your taste buds celebrate Shake by Keep It 100 E-Liquids, capturing the flavor of moist birthday cake enhanced with creamy vanilla ice cream, topped with marshmallow icing and assortment of sprinkles.
Shake - Keep It 100 E-Liquid - 100mL Features:
100mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Synthetic Nicotine Formulation
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/birthday-shake-keep-it-100-e-liquid-100ml
BLUEBERRY PARFAIT - VAPETASIA SALTS - 30ML,VAPETASIA,BLUEBERRY PARFAIT - VAPETASIA SALTS - 30ML,$10.99,"Indulge in the sweet flavor of Blueberry Parfait by Vapetasia SALTS, capturing sweet notes of granola and yogurt topped with a sprinkle of ripened blueberries.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Vapetasia SALTS - Blueberry Parfait Features:
30mL Chubby Unicorn Bottle
Child Resistant Cap
50% PG
50% VG
Nicotine Salts Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Made in USA
Available in 24mg, 48mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/blueberry-parfait-vapetasia-salts
KILLER KUSTARD STRAWBERRY - VAPETASIA - 100ML,VAPETASIA,KILLER KUSTARD STRAWBERRY - VAPETASIA - 100ML,$13.99,"Killer Kustard Strawberry by Vapetasia elevates the original pure custard flavor profile to a new level, infusing strawberries onto a base of sumptuous vanilla custard for the perfect delivery.
Vapetasia - Strawberry Killer Kustard Features:
100mL Chubby Gorilla Bottle
Dropper In Bottle
70% VG
30% PG
Made in USA
Available nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/killer-kustard-strawberry-vapetasia
CEREAL TRIP - BAD SALT - 30ML,FIND BRAND,CEREAL TRIP - BAD SALT - 30ML,$10.99,"Enjoy Cereal Trip by Bad SALTS, painting a portrait of flavor on the taste buds, using a palatte of fruity cereal and fresh-baked donuts, steeping in a sugary bath of refreshing milk.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Bad SALT - Cereal Trip Features:
30mL Chubby Unicorn Bottle
Child Resistant Cap
50% PG
50% VG
Nicotine Salts Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Made in USA
Available in 25mg, 45mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/cereal-trip-bad-salt
WATERMELON CREAM - COASTAL CLOUDS CO. - 60ML,COASTAL CLOUDS,WATERMELON CREAM - COASTAL CLOUDS CO. - 60ML,$11.99,"Check out the delicious flavor of The Abyss by Coastal Clouds Co., featuring a sweet taffy base enhanced with the flavors and aromas of juicy summertime watermelons that will tantalize the taste buds.
Coastal Clouds Co. - The Abyss Features:
60mL Unicorn Bottle 
Child Resistant Cap
70% VG
30% PG
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/the-abyss-coastal-clouds-co
LEMON MERINGUE - COASTAL CLOUDS CO. - 60ML,COASTAL CLOUDS,LEMON MERINGUE - COASTAL CLOUDS CO. - 60ML,$11.99,"Lose yourself in the delicious flavors of Lemon Meringue (formerly Lemon Meringue Pie) by Coastal Clouds Co., capturing zesty notes of sour lemon curd sitting on a buttery flaky crust, topped with a dollop of sweet whipped meringue.
Coastal Clouds Co. - Lemon Meringue Features:
60mL Unicorn Bottle 
Child Resistant Cap
70% VG
30% PG
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/lemon-meringue-pie-coastal-clouds
SMASH MOUTH - HUMBLE SALTS - 30ML,FIND BRAND,SMASH MOUTH - HUMBLE SALTS - 30ML,$10.99,"Experience the delicious flavor of Smash Mouth SALTS by Humble Juice Co., capturing a blend of sweet strawberries, crumbled graham crackers, and a thick creamy custard enhanced with nicotine salts for an exquisite dessert flavor that will delight the taste buds.
Humble Juice Co. - Smash Mouth SALTS Features:
30mL Unicorn Bottles
Child Resistant Cap
50% VG
50% PG
Synthetic Nicotine Salts Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Made in USA
Available in 35mg, 48mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/smash-mouth-salts-humble-juice
STRAWBERRY PARFAIT - VAPETASIA SALTS - 30ML,VAPETASIA,STRAWBERRY PARFAIT - VAPETASIA SALTS - 30ML,$10.99,"Check out Strawberry Parfait by Vapetasia SALTS, a delicious flavor of sweet granola and creamy yogurt topped with freshly picked strawberries to deliver the an indulgent flavor that will blow your mind.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Vapetasia SALTS - Strawberry Parfait Lemonade Features:
30mL Chubby Unicorn Bottle
Child Resistant Cap
50% PG
50% VG
Nicotine Salts Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Made in USA
Available in 24mg, 48mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/strawberry-parfait-vapetasia-salts
BLUEBERRY PARFAIT - VAPETASIA - 100ML,VAPETASIA,BLUEBERRY PARFAIT - VAPETASIA - 100ML,$13.99,"Change up your flavor with the new Blueberry Parfait by Vapetasia, introducing notes of creamy yogurt topped with a layer of honey-touched granola, followed by helpings of blueberries bursting with sweet fruity flavor of a complex multi-layered eJuice that will captivate the senses.
Vapetasia - Blueberry Parfait Features:
100mL Chubby Unicorn Bottle
Child Resistant Cap
30% PG
70% VG
Made in USA
Available nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/blueberry-parfait-vapetasia
STRAWBERRY PARFAIT - VAPETASIA - 100ML,VAPETASIA,STRAWBERRY PARFAIT - VAPETASIA - 100ML,$13.99,"Shop the new Strawberry Parfait by Vapetasia, combining notes of sweet granola clusters touched by a hint of honey layered between tart creamy yogurt and sweet sliced strawberries to create a decadent combination of flavors that will delight the taste buds.
Vapetasia - Strawberry Parfait Features:
100mL Chubby Unicorn Bottle
Child Resistant Cap
30% PG
70% VG
Made in USA
Available nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm ",,,,,,https://www.elementvape.com/strawberry-parfait-vapetasia
ICED MILK OF THE POPPY - VAPETASIA - 100ML,VAPETASIA,ICED MILK OF THE POPPY - VAPETASIA - 100ML,$13.99,"Combining flavors of ripened strawberries, dragonfruit, and cream, Vapetasia's Milk of the Poppy captures the exhilirating taste of the creamy fruit blend and adds a dimensions of menthol that will uplift the spirits with a cold blast of flavor.
Vapetasia - ICED Milk of the Poppy Features:
100mL Chubby Unicorn Bottle
Child Resistant Cap
30% PG
70% VG
Made in USA
Available nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/iced-milk-of-the-poppy-vapetasia
CUBANO BLACK - VGOD E-LIQUID - 60ML,VGOD,CUBANO BLACK - VGOD E-LIQUID - 60ML,$11.99,"Try out the premium taste of Cubano Black by VGOD E-Liquid, an aged craft specialty, combining bold notes of flue-cured Cuban tobacco rolled into cigars enhanced with the sweet finish of creamy custard for a tantalizing experience.
VGOD E-Liquid - Cubano Black Features:
60mL Chubby Unicorn Bottle
70% PG
30% VG
Made in USA
Available Nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/cubano-black-vgod-e-liquid-60ml
THE NILLA - ELYSIAN SALT - 60ML,FIND BRAND,THE NILLA - ELYSIAN SALT - 60ML,$17.99,"Brewed to perfection, Elysian SALT presents Nilla Cake, a nicotine salt reiteriation of their famous fresh-baked vanilla layer cake featuring a cascade of rich butter cake topped with a generous dollop of whipped cream.
Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Elysian SALT - Nilla Cake Features:
2 x 30mL Unicorn Bottle
Child Resistant Cap
50% PG
50% VG
Synthetic Nicotine Salts Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Made in USA
Available in 12mg, 24mg, 48mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/the-nilla-elysian-salt
ICED BALANCED - SVRF E-LIQUID - 60ML,SVRF,ICED BALANCED - SVRF E-LIQUID - 60ML,$11.99,"ICED Balanced by SVRF E-Liquid is an iced variation of their classic cream coconut blend that is sure to whisk the tastebuds off to a tropical island enhanced with a wintry chill.
SVRF E-Liquid - ICED Balanced Features:
60mL Chubby Gorilla Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/iced-balanced-svrf
STRAWBERRY - JOHNNY CREAMPUFF SALTS- 30ML,FIND BRAND,STRAWBERRY - JOHNNY CREAMPUFF SALTS- 30ML,$10.99,"Johnny Creampuff - Strawberry by Tinted Brew Juice Co. is a luscious creation, blending together heavy notes of sliced strawberries intermingled with a generous mixture of whipped cream packed into a sweet puffed pastry to create a premium nicotine salt mixture enhanced with this lemony baked dessert flavor.
Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Johnny Creampuff - Strawberry by Tinted Brew Juice Co. - 30mL Features:
30mL Chubby Unicorn Bottle
Child Resistant Cap
50% PG
50% VG
Made in USA
Nicotine Salts Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Available in 35mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/johnny-creampuff-strawberry-by-tinted-brew-juice-co-30ml
LEMON - JOHNNY CREAMPUFF SALTS- 30ML,FIND BRAND,LEMON - JOHNNY CREAMPUFF SALTS- 30ML,$10.99,"Johnny Creampuff - Lemon by Tinted Brew Juice Co. is a transcendent nicotine salt vape juice, capturing the tangy zest of Meyer lemons and sweet pastry, topped with a generous helping of fluffy whipped cream that is sure to delight the tongue and enlighten the taste buds.
Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Johnny Creampuff - Lemon by Tinted Brew Juice Co. - 30mL Features:
30mL Chubby Unicorn Bottle
Child Resistant Cap
50% PG
50% VG
Made in USA
Nicotine Salts Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Available in 35mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/johnny-creampuff-lemon-by-tinted-brew-juice-co-30ml
BLUEBERRY - JOHNNY CREAMPUFF SALTS- 30ML,FIND BRAND,BLUEBERRY - JOHNNY CREAMPUFF SALTS- 30ML,$10.99,"Johnny Creampuff - Blueberry by Tinted Brew Juice Co. is a tantalizing blend of premium nicotine salts crossed with a heavy handed helping of blueberries bursting with fruity flavor, jam-packed into a fluffy creampuff exploding at the seams with rich sweet whipped cream.
Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Johnny Creampuff - Blueberry by Tinted Brew Juice Co. - 30mL Features:
30mL Chubby Unicorn Bottle
Child Resistant Cap
50% PG
50% VG
Made in USA
Nicotine Salts Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Available in 35mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/johnny-creampuff-blueberry-by-tinted-brew-juice-co-30ml
ORIGINAL - JOHNNY CREAMPUFF SALTS- 30ML,FIND BRAND,ORIGINAL - JOHNNY CREAMPUFF SALTS- 30ML,$10.99,"Johnny Creampuff - Original by Tinted Brew Juice Co. is a magnificent nicotine salt blend, capturing notes of sweet pastry topped with airy whipped cream to create a delectably sweet dessert vape that will surprise the taste buds with how spot on this flavor is.
Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Johnny Creampuff - Original by Tinted Brew Juice Co. - 30mL Features:
30mL Chubby Unicorn Bottle
Child Resistant Cap
50% PG
50% VG
Made in USA
Nicotine Salts Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Available in 35mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/johnny-creampuff-original-by-tinted-brew-juice-co-30ml
GRAHAM SLAM SALT - THE MAMASAN - 30ML,FIND BRAND,GRAHAM SLAM SALT - THE MAMASAN - 30ML,$10.99,"The Graham SALT (Formerly Graham Slam) by The Mamasan E-Liquid is a delicious dessert nicotine salt blend incorporating honey-touched graham crackers swimming in a bowl of cold refreshing milk that will create a creamy collision flavored with toasted honey graham crackers.
Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
The Mamasan E-Liquid - The Graham SALT Features:
30mL Chubby Unicorn Bottle
Child Resistant Cap
50% PG
50% VG
Nicotine Salts Formulation
Crafted For Ultra Low Wattage and Pod-Based System
Available nicotine: 30mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/graham-slam-salt-the-mamasan
VANILLA CUSTARD SALT - BLVK - 30ML,FIND BRAND,VANILLA CUSTARD SALT - BLVK - 30ML,$10.99,"Vanilla Custard SALT by BLVK Unicorn blends together generous helping of premium nicotine salts and vanilla notes followed by a heavy overtone of custard to create a mouth-watering dessert vape experience that is sure going to energize the spirit and liven the taste buds.
Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
BLVK Unicorn - Vanilla Custard SALT Features:
30mL Chubby Unicorn Bottles
Child Resistant Cap
40% VG
60% PG
Nicotine Salts Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Made in USA
Available nicotine: 35mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/vanilla-custard-salt-blvk-unicorn-30ml
MARSHMALLOW MILK - THE ONE - BEARD VAPE - 100ML,FIND BRAND,MARSHMALLOW MILK - THE ONE - BEARD VAPE - 100ML,$13.99,"The One - Marshmellow Milk by Beard Vape Co. E-Liquid is a unique blend capturing the essence of a light fluffy marshmallow topped with a light dusting of cinnamon crumbs, swimming in a pool of creamy refreshing milk to create a delectable eJuice concoction that is sure to excite the taste buds.
The One E-Juice - The One Marshmallow Milk Features:
100mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available Nicotine: 0mg, 3mg, 6mg

CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/the-one-marshmallow-milk
EURO GOLD - NKD 100 SALT E-LIQUID - 30ML,FIND BRAND,EURO GOLD - NKD 100 SALT E-LIQUID - 30ML,$10.99,"Euro Gold by NKD 100 Salt E-Liquid captures the heavenly aromas of cured tobacco, extracting sweet and robust fragrances from this exquisitely balanced nicotine salt eJuice that is sure to uplift the senses.
Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
NKD 100 Salt E-Liquid - Euro Gold Features:
30mL Unicorn Bottle
Child Resistant Cap
Nicotine Salts Formulation
Crafted For Ultra-Low Wattage & Pod-Based Systems
Made in USA
Available in 35mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/euro-gold-nkd-100-salt
CUBANO SILVER - VGOD E-LIQUID - 60ML,VGOD,CUBANO SILVER - VGOD E-LIQUID - 60ML,$11.99,"Cubano Silver by VGOD E-Liquid is a reinvention of a hand rolled Cubano Cigar, accentuating notes of proprietary spices, rich sweet vanilla custard rounded out with a hint of warm caramelized brown sugar touched with honey.
VGOD E-Liquid - Cubano Silver Features:
60mL Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/cubano-silver-vgod-e-liquid-60ml
TIRAMISU CUSTARD - THE FINEST SIGNATURE EDITION SALT NIC - 30ML,FIND BRAND,TIRAMISU CUSTARD - THE FINEST SIGNATURE EDITION SALT NIC - 30ML,$10.99,"Tiramisu Custard by The Finest SALTNIC Series is the replication of an Italian dessert, taking notes of rich espresso, fragrantly vaped alongside splashes of whipped vanilla bean and honey-touched graham crackers, allowing the decadent flavors wash over the taste buds.
Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
The Finest SALTNIC Series - Tiramisu Custard Features:
30mL Unicorn Bottle
Child Resistant Cap
50% VG
50% PG
Nicotine Salts Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Made in USA
Available in 30mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/tiramisu-custard-finest-saltnic
BANANA HONEY - THE FINEST SIGNATURE EDITION SALT NIC - 30ML,FIND BRAND,BANANA HONEY - THE FINEST SIGNATURE EDITION SALT NIC - 30ML,$10.99,"Gold Reserve by The Finest SALTNIC Series is a blend between sweet honey touched milk paired with roasted and chopped banana nuts topped with a dollop of heavy whipping cream to create a delicious nicotine salt mixture.
Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
The Finest SALTNIC Series - Gold Reserve Features:
30mL Unicorn Bottle
Child Resistant Cap
50% VG
50% PG
Nicotine Salts Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Made in USA
Available in 30mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/banana-honey-finest-saltnic
SHAMROCK COOKIE - SADBOY SALTS - 30ML,FIND BRAND,SHAMROCK COOKIE - SADBOY SALTS - 30ML,$10.99,"Shamrock Cookie by Sadboy Tear Drops is a nicotine salt creation, taking a minty cream shake and blending in freshly baked cookies to create this intricately balanced eJuice that will uplift the senses and awaken the soul.
Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Sadboy Tear Drop - Shamrock Cookie Features:
30mL Unicorn Bottle
Child Resistant Cap
50% PG
50% VG
Synthetic Nicotine Salts Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Made in USA
Available in 28mg, 48mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/shamrock-cookie-sadboy-tear-drops
CUSTARD COOKIE - SADBOY SALTS - 30ML,FIND BRAND,CUSTARD COOKIE - SADBOY SALTS - 30ML,$10.99,"Custard Cookie by Sadboy Tear Drops takes a heavenly blend of nicotine salts and thick creamy smooth custard that is to be topped onto a warm fresh cookie to excite the taste buds.
Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Sadboy Tear Drop - Custard Cookie Features:
30mL Unicorn Bottle
Child Resistant Cap
50% PG
50% VG
Synthetic Nicotine Salts Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Made in USA
Available in 28mg, 48mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/custard-cookie-sadboy-tear-drops
CUSTARD COOKIE - SADBOY - 100ML,FIND BRAND,CUSTARD COOKIE - SADBOY - 100ML,$13.99,"Custard Cookie by Sadboy E-Liquid takes a warm chewy cookie and tops it with a dollop of sweet but creamy custard for an incredibly smooth eJuice vaping experience that will leave the mouth salivating.
Sadboy E-Liquid - Custard Cookie Features:
100mL Unicorn Bottle
Child Resistant Cap
30% PG
70% VG
Synthetic Nicotine Formulation
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/custard-cookie-sadboy
BRONZE BLEND - NASTY SALT - 30ML,FIND BRAND,BRONZE BLEND - NASTY SALT - 30ML,$10.99,"Bronze Blend by NASTY SALT is a rich bold tobacco flavored eJuice, incorporating sweeter elements like smooth caramel and velvety vanilla to create a pleasantly delectable blend that will tantalize the taste buds.
Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Nasty SALT - Bronze Blend Features:
30mL Unicorn Bottle
Child Resistant Cap
50% PG
50% VG
Nicotine Salts Formulation
Crafted for Ultra-Low Wattage & Pod Based Systems
Made in USA
Available nicotine: 35mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/bronze-blend-nasty-salt-30ml
SUPER CEREAL - THE MAMASAN SALT - 30ML,FIND BRAND,SUPER CEREAL - THE MAMASAN SALT - 30ML,$10.99,"Check out Super Cereal by Mamasan Salts, a nicotine salt infusion featuring fruity cereal bits combined with a tall refreshing glass of milk to create a delectable flavor.
The Mamasan SALT - Super Cereal Features:
30mL Unicorn Bottle
Child Resistant Cap
50% VG
50% PG
Made in USA
Available Nicotine: 30mg and 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/super-cereal-the-mamasan-salt-30ml
SUPER CEREAL - THE MAMASAN E-LIQUID - 100ML,FIND BRAND,SUPER CEREAL - THE MAMASAN E-LIQUID - 100ML,$13.99,"Super Cereal by the Mamasan E-Liquid creates a giant bowl of crunchy fruity cereal morsels, combining the rainbow colored crunchy cereal that we all know and love with a tall refreshing glass of milk for a creamy but fruity eJuice.
The Mamasan - Super Cereal Features:
100mL Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available Nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/super-cereal-the-mamasan-100ml
KILLER KUSTARD BLUEBERRY - VAPETASIA SALTS - 30ML,VAPETASIA,KILLER KUSTARD BLUEBERRY - VAPETASIA SALTS - 30ML,$10.99,"Killer Kustard Blueberry by Vapetasia SALTS is a nicotine salt infusion, incorporating notes of aromatic blueberries, harvested at the peak of perfection, unleashing a tangy but smooth creamy fruit flavored vape bursting with blueberry goodness.
Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Vapetasia SALTS - Killer Kustard Blueberry Features:
30mL Chubby Unicorn Bottle
Child Resistant Cap
40% PG
60% VG
Nicotine Salts Formulation
Crafted for Ultra-Low Wattage & Pod-Based System
Made in USA
Available nicotine: 24mg, 48mg",,,,,,https://www.elementvape.com/killer-kustard-blueberry-vapetasia-salts
